新学期,しんがっき,3,名,新学期,Class1
優しい,やさしい,0,形,温柔，体贴,Class7
世話をする,せわをする,2,组,照顾，照料,Class7
大掃除,おおそうじ,3,名,大扫除,Class7
お土産,おみやげ,0,名,土产，礼物，纪念品,Class7
一人っ子,ひとりっこ,3,名,独生子女,Class7
銀婚式,ぎんこうしき,3,名,银婚庆典,Class7
頃,ころ,1,名,时候、时期,Class7
世の中,よのなか,2,名,世上,Class7
苦しい,くるしい,3,形,痛苦的、艰苦的,Class7
丈夫,じょうぶ,0,形动,坚固的，结实的,Class7
育てる,そだてる,3,他一,养育；抚养,Class7
御蔭,おかげ,0,名,多亏；由于,Class7
青春,せいしゅん,0,名,青春,Class7
十分,じゅうぶん,3,副，形动,充分；足够,Class7
有意義,ゆういぎ,3,形动,有意义的,Class7
涙ぐむ,なみだぐむ,4,自五,含泪,Class7
バイオリン,violin,0,名,小提琴,Class7
弾く,ひく,0,他五,弹,Class7
沢田,さわだ,0,专,泽田（姓氏）,Class8
聞き取る,ききとる,3,他五,听见，听懂,Class8
大して,たいして,1,副,（下接否定）并不那么,Class8
苦労,くろう,1,名，自サ，形动,辛苦，操劳,Class8
点,てん,0,名,点，分数，观点,Class8
常用漢字,じょうようかんじ,0,名,常用汉字,Class8
引く,ひく,0,他五,查，扣除，拉,Class8
テレビ講座,televisionこうざ,0,名,电视讲座,Class8
初級,しょきゅう,0,名,初级,Class8
中級,ちゅうきゅう,0,名,中级,Class8
駄目,だめ,2,形动,白费，不行,Class8
四声,しせい,0,名,（汉字的）四声,Class8
指導,しどう,0,名，他サ,领导，指导,Class8
下（許）,もと,2,名,底下；身边；在……下,Class8
カラオケ,カラオケ,0,名,卡拉OK,Class8
曲,きょく,1，0,名,歌曲，曲调,Class8
忘年会,ぼうねんかい,3,名,年终联欢会,Class8
披露,ひろう,1,名，他サ,披露，宣布,Class8
班長,はんちょう,1,名,班长,Class8
悩み,なやみ,3,名,烦恼、苦恼,Class8
のんびり,のんびり,3,副，自サ,舒舒服服、悠然自得的,Class8
ちゃんと,ちゃんと,0,副,规矩地；整齐地；好好地,Class8
関係,かんけい,0,名,关系,Class8
疲れ,つかれ,3,名,累、疲倦,Class8
眠れる,ねむれる,0,自一,能睡（着）觉,Class8
辛い,つらい,0,形,痛苦的、难受的,Class8
真面目,まじめ,0,形动,认真、严肃、诚实,Class8
何もかも,なにもかも,1，4,组,一切、全部,Class8
任せる,まかせる,3,他一,托付、委托,Class8
そのうち,そのうち,0,副,不久、过会儿,Class8
リラックス,relax,2,自サ,放松,Class8
尊敬,そんけい,0,名，他サ,尊敬,Class9
活発,かっぱつ,0,形动,活泼，活跃,Class9
教わる,おそわる,0,他五,跟…学习，受教,Class9
態度,たいど,1,名,态度,Class9
成績,せいせき,0,名,成绩,Class9
褒める,ほめる,2,他一,表扬，赞扬,Class9
同級生,どうきゅうせい,3,名,同年级学生,Class9
喧嘩,けんか,0,名，自サ,争吵，打架,Class9
叱る,しかる,0,他五,骂，责备,Class9
横山,よこやま,2,专,横山（姓氏）,Class9
兄弟,きょうだい,1,名,弟兄，兄弟,Class9
仲,なか,1,名,交情，关系,Class9
助け合う,たすけあう,4,他五,互相帮助,Class9
混雑,こんざつ,1,名，自サ,混乱，混杂,Class9
目に遭う,めにあう,,组,遇见（倒霉事）,Class9
後ろ,うしろ,0,名,后面,Class9
踏む,ふむ,0,他五,踩，踏,Class9
血,ち,0,名,血,Class9
掏摸,すり,1,名,扒手,Class9
財布,さいふ,0,名,钱包，钱袋,Class9
掏る,する,1,他五,扒窃,Class9
悪者,わるもの,0,名,坏人，坏蛋,Class9
襲う,おそう,2，0,他五,袭击,Class9
口げんか,くちげんか,3,名,吵嘴，吵架,Class9
紙くず,かみくず,3,名,废纸，纸屑,Class9
散らかす,ちらかす,0,他五,乱扔，乱撒,Class9
掃く,はく,1,他五,扫,Class9
生意気,なまいき,0,名，形动,自大，傲慢,Class9
言葉づかい,ことばづかい,4,名,措辞,Class9
乱暴,らんぼう,0,形动,粗暴，粗鲁,Class9
怒る,おこる,2,自五,生气，发怒,Class9
仲直り,なかなおり,3,名，自サ,和好，言归于好,Class9
虐める,いじめる,0,他一,欺负，虐待,Class9
思い出す,おもいだす,0,他五,想起,Class9
騙す,だます,2,他五,欺骗,Class9
殴る,なぐる,2,他五,殴打,Class9
末っ子,すえっこ,0,名,子女中最小的一个,Class9
甘やかす,あまやかす,0,他五,娇纵,Class9
可愛がる,かわいがる,4,他五,疼爱,Class9
高校生,こうこうせい,3,名,高中生,Class9
死ぬ,しぬ,0,自五,死,Class9
暮らし,くらし,0,名,生活,Class9
傷,きず,0,名,伤口,Class9
転ぶ,ころぶ,0,自五,跌倒,Class9
込み合う,こみあう,0,自五,人多拥挤,Class9
サンダル,sandal,0，1,名,凉鞋,Class9
それに,それに,0,接,而且,Class9
大雨,おおあめ,3,名,大雨,Class9
災難,さいなん,3,名,灾难,Class9
まったく,まったく,0,副,完全，简直,Class9
恐い,こわい,2,形,可怕的,Class9
ドライブ,drive,2,名，自サ,开汽车旅行,Class9
ヒッチハイク,hitchhike,4,名,拦车旅行,Class9
二人連れ,ふたりづれ,0,名,二人结伴,Class9
乗せる,のせる,0,他一,让搭乘,Class9
なんと,なんと,1,叹,（表示惊异，赞同）呀，哎呀,Class9
突き付ける,つきつける,4,他一,放在眼前、对着,Class9
有り金,ありがね,2，1,名,现金，现款,Class9
怪しい,あやしい,0，3,形,奇怪的，可疑的,Class9
姥捨,うばすて,0,名,丢弃老太太,Class9
息子,むすこ,0,名,儿子,Class9
背負い,せおい,2,他五,背,Class9
捨てる,すてる,0,他一,扔掉,Class9
何度,なんど,1,名,几次、多少次,Class9
木,き,1,名,树,Class9
枝,えだ,0,名,树枝,Class9
訳,わけ,1,名,原因、理由,Class9
道しるべ（道標）,みちしるべ,3,名,路标,Class9
涙,なみだ,1,名,眼泪,Class9
昔話,むかしばなし,4,名,传说、故事,Class9
貧しい,まずしい,3,形,贫穷,Class9
百姓,ひゃくしょう,3,名,农民、百姓,Class9
風習,ふうしゅう,0,名,风俗、习惯,Class9
扶養,ふよう,0,名，他サ,抚养,Class9
似る,にる,0,自一,像、似,Class9
楢山節考,ならやまぶしこう,0,专,（小说名）,Class9
戦後,せんご,0，1,名,战后,Class9
遂げる,とげる,2，3,他一,完成、达到,Class9
関心,かんしん,0,名,关心,Class9
恍惚,こうこつ,0,名，形动,老年神志不清、恍惚,Class9
惚ける,ぼける,2,自一,老年头脑迟钝,Class9
題名,だいめい,0,名,题目、标题,Class9
若者,わかもの,0,名,老年人,Class9
含める,ふくめる,3,他一,包括、包含,Class9
生き甲斐,いきがい,0，3,名,生活的价值,Class9
メーデー,May day,1,名,五一劳动节,Class10
盆栽園,ぼんさいえん,4,名,盆栽园,Class10
植物園,しょくぶつえん,4,名,植物园,Class10
提案,ていあん,0,名，他サ,提案，提议,Class10
賛成,さんせい,0,名，自サ,赞同，赞成,Class10
景色,けしき,1,名,景色,Class10
この間,このあいだ,5，0,名,前些日子,Class10
勧める,すすめる,0,他一,劝，劝告,Class10
つまらない,つまらない,3,形,不值钱，无聊，无意义,Class10
丘,おか,0,名,丘陵，小山,Class10
花壇,かだん,1,名,花坛,Class10
都合がいい,つごうがいい,,组,适合、方便,Class10
どうせ,どうせ,0,副,反正,Class10
仕方が無い,しかたがない,,组,没办法，无济于事,Class10
交差点,こうさてん,3，0,名,交叉点，十字路口,Class10
渡る,わたる,0,自五,渡，过,Class10
トラック,トラック,2,名,卡车,Class10
衝突,しょうとつ,0,名，自サ,撞，冲突,Class10
轢く,ひく,0,他五,轧，压,Class10
まあ,まあ,1,叹,（女性吃惊时）唉,Class10
正門,せいもん,0,名,正门,Class10
揃える,そろえる,3,他一,使…一致 ，备齐,Class10
弁当,べんとう,3,名,盒饭,Class10
四川,しせん,1,专,四川,Class10
大地震,おおじしん,3,名,大地震,Class10
生死,せいし,1,名,生死,Class10
瀬戸際,せとぎわ,0，4,名,紧要关头,Class10
同胞愛,どうほうあい,3,名,同胞之爱,Class10
死者,ししゃ,1,名,死者,Class10
行方不明者,ゆくえふめいしゃ,5,名,下落不明者,Class10
約,やく,1,名,大约,Class10
負傷者,ふしょうしゃ,2,名,受伤者,Class10
被害,ひがい,1,名,受害、损失,Class10
不意,ふい,1,名，形动,意外、想不到,Class10
発生,はっせい,0,名，自サ,发生,Class10
現地,げんち,1,名,当地,Class10
多大,ただい,0,形动,很大的、极大的,Class10
損失,そんしつ,0,名，自サ,损失,Class10
苦難,くなん,1，0,名,苦难,Class10
もたらす,もたらす,3,他五,带来,Class10
悲劇,ひげき,1,名,悲剧,Class10
数々,かずかず,1,名,多数、种种,Class10
揺さぶる,ゆさぶる,0,他五,摇动、震撼,Class10
物語,ものがたり,3,名,故事,Class10
冷たい,つめたい,0,行,冷的；冷淡的,Class10
降り続く,ふりつづく,0，4,自五,一直在下,Class10
切り裂く,きりさく,3,他五,劈开、撕裂,Class10
救急車,きゅうきゅうしゃ,3,名,救护车,Class10
サイレン,siren,1,名,警笛,Class10
鳴り響く,なりひびく,4,自五,响彻,Class10
運ぶ,はこぶ,0,他五,搬运,Class10
倒壊,とうかい,0,名，自サ,（建筑物）倒塌,Class10
救出,きゅうしゅつ,0,名，他サ,救出,Class10
生徒,せいと,1,名,中小学生,Class10
姪,めい,0，1,名,侄女,Class10
もしも,もしも,0,副,假使，万一,Class10
身を挺する,みをていする,,组,挺身而出,Class10
かばう,かばう,2,他五,庇护、袒护,Class10
発見,はっけん,0,名，他サ,发现,Class10
両腕,りょううで,0,名,两臂,Class10
広げる,ひろげる,0,他一,扩大；展开,Class10
打つ伏せる,うつぶせる,4,他一,脸朝下；俯,Class10
無事,ぶじ,0,名，形动,平安无事,Class10
打つ,うつ,1,他五,打,Class10
亡くなる,なくなる,0,自五,去世,Class10
救助隊員,きょうじょたいいん,4,名,救援队员,Class10
様子,ようす,0,名,样子,Class10
振り返る,ふりかえる,3,他五,回头看；回忆；回顾,Class10
妻,つま,1,名,妻子,Class10
夫,おっと,0,名,丈夫,Class10
土,つち,2,名,土,Class10
拭う,ぬぐう,2，0,他五,擦拭、擦去,Class10
乱れる,みだれる,3,自一,乱,Class10
髪,かみ,2,名,头发,Class10
整える,ととのえる,3，4,他一,整理,Class10
主人,しゅじん,1,名,丈夫,Class10
娘,むすめ,3,名,女儿,Class10
洗顔,せんがん,0,名，自サ,洗脸,Class10
着替え,きがえ,0,名,换衣服、更衣,Class10
早々と,そうそうと,0,副,早早地,Class10
すすり泣く,すすりなく,4，0,自五,抽抽搭搭地哭,Class10
もはや,もはや,1,副,已经,Class10
その場,そのば,0，3,名,当场；就地；现场,Class10
のっとる,のっとる,3,自五,按照、遵守,Class10
爆竹,ばくちく,0,名,爆竹,Class10
鳴らす,ならす,0,他五,发出声响,Class10
安らか,やすらか,2,形动,安详地,Class10
読書,どくしょ,0，1,名,看书,Class11
返す,かえす,1,他五,归还，送回（原处）,Class11
山本,やまもと,0,专,山本（姓氏）,Class11
らしい,らしい,0,接尾,像…似的，像…样子,Class11
発想,はっそう,0,名,构思，表达,Class11
視点,してん,0，2,名,角度，视点，观点,Class11
かかわり,かかわり,0,名,有关，有瓜葛,Class11
数日,すうじつ,0,名,数日,Class11
愛読書,あいどくしょ,4,名,爱读的书,Class11
吾輩は猫である,わがはいはねこである,,专,(作品名）,Class11
やっぱり,やっぱり,3,副,やはり的口语形,Class11
語学,ごがく,1，0,名,语言学，外语,Class11
文学,ぶんがく,1,名,文学,Class11
冊,さつ,,接尾,本，册,Class11
貸出し,かしだし,0,名,出借,Class11
期間,きかん,2,名,期间，期限,Class11
再来週,さらいしゅう,0,名,下下星期,Class11
作品,さくひん,0,名,作品,Class11
作家,さっか,1,名,作家,Class11
夏目漱石,なつめそうせき,4,专,（作家名）,Class11
嘗て,かつて,1,副,曾经,Class11
文化的,ぶんかてき,0,形动,有文化（的）；有教养（的）,Class11
求める,もとめる,3,他一,追求；寻求；征求,Class11
唯一,ゆいいつ,1,名,独一、唯一,Class11
教養,きょうよう,0,名,教养,Class11
暇つぶし,ひまつぶし,3，5,名,消磨时间,Class11
漫画,マンガ,0,名,漫画,Class11
機能,きのう,1，0,名,机能,Class11
メディア,media,1,名,手段；媒体,Class11
譲る,ゆずる,0,他五,转让；让步；出让,Class11
なお,なお,1,副,仍然；再；还,Class11
即ち,すなわち,2,接,即、换言之；即是,Class11
作用,さよう,1,名，自サ,作用,Class11
物知り,ものしり,3，4,名,博学多识,Class11
問いかけ,といかけ,0,名,提问,Class11
弱い,よわい,2,形,弱的,Class11
人生,じんせい,1,名,人生,Class11
位置づける,いちづける,4,他一,放在……位置上,Class11
形式,けいしき,0,名,形式,Class12
短い,みじかい,3,形,短，简短，（时间）短少,Class12
作文,さくぶん,0,名,作文,Class12
筆記試験,ひつきしけん,5,名,笔试,Class12
口頭試験,こうとうしけん,0,名,口试,Class12
短文,たんぶん,0,名,短句,Class12
冗談,じょうだん,3,名,笑话，玩笑,Class12
笑う,わらう,0,自五,笑,Class12
眠い,ねむい,0,形,困倦，想睡觉,Class12
夕べ,ゆうべ,3,名,昨晚,Class12
今まで,いままで,3,副,迄今,Class12
文型,ぶんけい,0,名,句型,Class12
整理,せいり,1,名，他サ,整理,Class12
だいぶ,だいぶ,0,副,相当：（数量）不少,Class12
怠ける,なまける,3,他一,偷懒，懒惰,Class12
いたずら,いたずら,0,副，名,淘气，恶作剧,Class12
断る,ことわる,3,他五,预先打招呼，拒绝,Class12
字,じ,1,名,字,Class12
感動,かんどう,0,名，自サ,感动,Class12
黒板,こくばん,0,名,黑板,Class12
例,れい,1,名,例子,Class12
いらっしゃる,いらっしゃる,4,自五,行く，来る，いる的敬语,Class12
繰り返す,くりかえす,0，3,他五,反复,Class12
同時に,どうじに,1，0,副,同时,Class12
真似,まね,0,名,仿效，模仿,Class12
焦る,あせる,2,自五,焦急，着急,Class12
実物,じつぶつ,0,名,食物,Class12
訳す,やくす,2,他五,翻译,Class12
そのかわり,そのかわり,0,接尾,代替前者，作为补偿,Class12
問い,とい,0,名,提问，问题,Class12
口,くち,0,名,嘴,Class12
紙,かみ,2,名,纸,Class12
可笑しい,おかしい,3,形,可笑，失常,Class12
女子学生,じょしがくせい,3,名,女学生,Class12
泣く,なく,0,自五,哭泣,Class12
習得,しゅうとく,0,名，他サ,学习；学会,Class12
上達,じょうたつ,0,名，自サ,进步；长进,Class12
コミュニケーション,communication,4,名,（语言）交流、沟通,Class12
積み重ねる,つみかさねる,5,他一,不断积累,Class12
比喩,ひゆ,1,名,比喻,Class12
構造,こうぞう,0,名,构造,Class12
原理,げんり,1,名,原理,Class12
無駄,むだ,0,形动,徒劳的、白费的,Class12
ともかく,ともかく,1,副,姑且不说；总之,Class12
サドル,saddle,0,名,（自行车等）车座,Class12
跨る,またがる,3,自五,跨；横跨,Class12
ペダル,pedal,0,名,（自行车）脚踏板,Class12
条件,じょうけん,3,名,条件,Class12
つける,つける,2,他一,附加,Class12
不可欠,ふかけつ,2,名，形动,不可缺少的,Class12
大幅,おおはば,0，4,名,大幅度,Class12
容易,ようい,0,形动,容易,Class12
敬語,けいご,0,名,敬语,Class13
目覚める,めざめる,3,自一,睡醒，觉醒,Class13
目を通す,めをとおす,1,组,浏览，过目,Class13
スクールバス,school bus,5,名,校车,Class13
出勤,しゅっきん,0,名，自サ,上班,Class13
教員室,きょういんしつ,0,名,教员室,Class13
ジャーナル,journal,1,名,期刊,Class13
載る,のる,0,自五,登载,Class13
太極拳,たいきょくけん,4,名,太极拳,Class13
社説,しゃせつ,0,名,社论,Class13
重要,じゅうよう,0,形动,重要的,Class13
記事,きじ,1,名,新闻，报道,Class13
じっくり,じっくり,3,副，自サ,定定心心地，仔细地,Class13
お宅,おたく,0,名,府上,Class13
新聞を取る,しんぶんをとる,,组,订报,Class13
人民日報,じんみんにっぽう,5,专,人民日报（报纸名）,Class13
チャイナデーリー,China Daily,4,专,中国日报,Class13
散散,さんざん,0,副，形动,狼狈，糟糕透顶,Class13
合わせる,あわせる,3,他一,合、并；加在一起,Class13
遅刻,ちこく,0,名，自サ,迟到,Class13
台,だい,1,接尾,…辆、…台,Class13
お茶を入れる,おちゃをいれる,,组,沏茶,Class13
相手,あいて,3,名,伙伴；对手,Class13
目上,めうえ,0，3,名,长辈、上司,Class13
話題,わだい,0,名,话题,Class13
型,かた,2,名,样式；惯例,Class13
敬意,けいい,1,名,敬意,Class13
程度,ていど,1，0,名,程度,Class13
尊敬語,そんけいご,0,名,尊敬语,Class13
謙譲語,けんじょうご,0,名,谦让语,Class13
区別,くべつ,1,名，他サ,区别；差异,Class13
聞き手,ききて,0,名,听者；听众,Class13
話して,はなして,0，4,名,说话的人,Class13
第何号,だいなんごう,1,名,第几期,Class13
以上,いきょう,1,名,以上,Class13
なるべく,なるべく,0，3,副,尽可能,Class13
あす,あす,2,名,明天,Class13
申し訳ない,もうしわけない,,组,实在抱歉,Class13
丁寧語,ていねいご,0,名,恭敬语、郑重语,Class13
対する,たいする,3,自サ,对于,Class13
属する,ぞくする,3,自サ,属于,Class13
行為,こうい,1,名,行为,Class13
状態,じょうたい,0,名,状态,Class13
用いる,もちいる,0，3,他一,使用；采用,Class13
自分自身,じぶんじしん,4,名,自己,Class13
身近,みぢか,0,形动,切身；身边,Class13
仲間,なかま,3,名,伙伴、同伴,Class13
謙遜,けんそん,0,名，他サ,自谦、谦逊,Class13
取り違える,とりちがえる,0，5,他一,拿错了、理解错了,Class13
言い表す,いいあらわす,5,他五,表达、陈述,Class13
物事,ものごと,2,名,事物、事情,Class13
上品,じょうひん,3,形动,高雅的,Class13
使い分ける,つかいわける,5,他一,分别使用；适当地使用,Class13
平和,へいわ,0,名,和平,Class14
予約,よやく,0,名，他サ,预约,Class14
間も無く,まもなく,2,副,不久,Class14
町並,まちなみ,0,名,街上房屋的排列情况,Class14
びっくり,びっくり,3,副，自サ,吃惊，下一跳,Class14
フロント,front,0,名,饭店服务台、前台,Class14
ござる,ござる,2,自五,ある，いる的郑重语,Class14
宿泊,しゅくはく,0,名，自サ,住宿,Class14
ツイン,twin,1,名,双人房,Class14
調べる,しらべる,3,他一,调查，查找,Class14
田中秀雄,たなかひでお,,专,人名,Class14
貿易,ぼうえき,0,名，自サ,贸易,Class14
ゼロ,zero,1,名,零,Class14
空港,くうこう,0,名,机场,Class14
出迎える,でむかえる,0，3,他一,迎接,Class14
ようこそいらっしゃいました,ようこそいらっしゃいました,,寒暄语,（寒暄语）欢迎光临,Class14
来訪,らいほう,0,名，自サ,来访,Class14
手数をかける,てすうをかける,,组,添麻烦,Class14
参る,まいる,1,自五,行く，来る的自谦语,Class14
さぞ,さぞ,1,副,想必，谅必,Class14
好天,こうてん,0，3,名,好天气,Class14
恵まれる,めぐまれる,0，4,自一,富有,Class14
快適,かいてき,0,形动,舒适，舒服,Class14
何より,なにより,0,组，副,比什么（都好）,Class14
おっしゃる,おっしゃる,3,他五,言う的尊敬语,Class14
数年,すうねん,0,名,数年，几年,Class14
方角,ほうがく,0,名,方向，方位,Class14
当たる,あたる,0,自五,相当于,Class14
向かう,むかう,0,自五,向着，朝着，住…去,Class14
走る,はしる,2,自五,跑，奔，行驶,Class14
スピード,speed,2，0,名,速度,Class14
高層ビル,こうそうビル,0,名,高楼,Class14
政策,せいさく,0,名,政策,Class14
基づく,もとづく,3,自五,基于，起因于,Class14
市,し,1,名,市,Class14
メーンストリート,main street,6,名,繁华街，主要街道,Class14
大道,だいどう,0，3,名,大道,Class14
両側,りょうがわ,0,名,两侧,Class14
シャンハイ・センタービル,シャンハイセンタービル,5,专,上海中心大厦,Class14
人込み,ひとこみ,0,名,杂沓的人群,Class14
中心地,ちゅうしんち,3,名,中心地带,Class14
左手,ひだりて,0,名,左边，左手,Class14
見える,みえる,2,自一,看到，看得见,Class14
右手,みぎて,0,名,右边，右手,Class14
トンネル,tunnel,0,名,隧道,Class14
タワー,tower,1,名,塔,Class14
オリエント・パール,Orient Pearl,6,专,东方明珠,Class14
東方,とうほう,0,名,东方,Class14
目覚しい,めざましい,4,形动,惊人的，异常显著,Class14
真珠,しんじゅ,0,名,明珠,Class14
一流,いちりゅう,0,名,一流,Class14
近代的,きんだいてき,0,形动,近代的,Class14
只今,ただいま,2,副,现在，刚刚，马上,Class14
パスポート,passport,3,名,护照,Class14
寛ぐ,くつろぐ,3,自五,轻松的休息，惬意,Class14
後程,のちほど,0,副,回头，过一会儿,Class14
拝啓,はいけい,1,名,（书信用语）敬启,Class14
さて,さて,1,接,（用于转话题）那么、且说,Class14
此の度,このたび,2,名,这次、此次,Class14
入試,にゅうし,0，1,名,升学考试,Class14
合格,ごうかく,0,名，自サ,合格、及格,Class14
決まる,きまる,0,自五,决定,Class14
以来,いらい,1,名,以来,Class14
気がかり,きがかり,2,形动,挂念、担心,Class14
これほど,これほど,0,副,这种程度,Class14
心構え,こころがまえ,4,名,精神准备、思想准备,Class14
感謝,かんしゃ,1,名，自サ,感谢,Class14
更に,さらに,1,副,更加、重新,Class14
申し上げる,もうしあげる,0，5,他一,「いう」的自谦语,Class14
末筆ながら,まっぴつながら,0,组,（书信结尾用语）顺……,Class14
報告,ほうこく,0,名，他サ,报告,Class14
敬具,けいぐ,1,名,敬启,Class14
実習,じっしゅう,0,名，他サ,学习，见习,Class15
学科,がっか,0,名,学科,Class15
面接,めんせつ,0,名，自サ,面试,Class15
応対,おうたい,0,名，自サ,应酬，接待,Class15
社外,しゃがい,1,名,（公司外部的）人,Class15
社内,しゃない,1,名,（公司内部的）人,Class15
敬称,けいしょう,0,名,敬称,Class15
基本的,きほんてき,0,形动,基本的,Class15
復唱,ふくしょう,0,名，他サ,复述,Class15
確認,かくにん,0,名，他サ,证实，确认,Class15
用件,ようけん,3，0,名,（应办的）事，事情的内容,Class15
名指し,なざし,0,名,指明,Class15
座る,すわる,0,自五,坐,Class15
万建,まんけん,1,专,万建（人名）,Class15
接待,せったい,1,名，他サ,接待，招待,Class15
事務,じむ,1,名,事务,Class15
優れる,すぐれる,3,自一,优秀的,Class15
引き続き,ひきつづき,0,副,继续，接着,Class15
検討,けんとう,0,名，他サ,研讨，讨论,Class15
来客,らいきゃく,0,名,来客,Class15
三井,みつい,1,专,三井（公司名）,Class15
物産,ぶっさん,0,名,物产,Class15
野村,のむら,0,专,野村（公司名）,Class15
営業部,えいぎょうぶ,3,名,营业部,Class15
実習生,じっしゅうせい,3,名,实习生,Class15
応接室,おうせつしつ,4,名,会客室，接待室,Class15
越す,こす,0,自五,来，去的敬语,Class15
上座,かみざ,0,名,上席，上座,Class15
示す,しめす,0,他五,表示，出示,Class15
三菱,みつびし,2,专,三菱（公司名）,Class15
商事,しょうじ,1,名,商事，商名,Class15
住友,すみとも,0,专,住友（公司名）,Class15
中村,なかむら,0,专,中村（姓氏）,Class15
繋ぐ,つなぐ,0,他五,拴，系，接上,Class15
席をはずす,せきをはずす,0,组,离开座位，,Class15
予定,よてい,0,名，他サ,预定,Class15
差し支え,さしつかえ,0,名,不方便，防碍,Class15
代わり,かわり,0,名,代替，补偿,Class15
承る,うけたまわる,0，5,他五,聞く，受ける的谦虚让语,Class15
伝言,でんごん,0，3,名，他サ,带口信,Class15
内線,ないせん,0,名,内线,Class15
三洋電気,さんようでんき,5,专,三洋电器（公司名）,Class15
西村,にしむら,0,专,西村（姓氏）,Class15
ども,ども,1,接尾,（接在第一人称下）表自谦,Class15
新製品,しんせいひん,3,名,新产品,Class15
開発,かいはつ,0,名，他サ,开发，研制,Class15
先ほど,さきほど,0,名，副,方才、刚才,Class15
部分,部分,1,名,部分,Class15
共同体,きょうどうたい,0,名,共同体,Class15
上司,じょうし,1,名,上司,Class15
同僚,どうりょう,0,名,同事,Class15
ストレス,stress,2,名,精神紧张,Class15
解消,かいしょう,0,名，自他サ,解除、消除,Class15
スムーズ,smooth,2,形动,顺利、流畅,Class15
結果的,けっかてき,5,形动,从结果来看,Class15
日本的,にほんてき,0,形动,日本式的,Class15
何れ,いずれ,0,副,改日、不久,Class15
遠回し,とおまわし,3，0,名,拐弯抹角、绕弯儿,Class15
付き合う,つきあう,3,自五,交往、作陪,Class15
